Id de contacto,Encuesta: Id.,Codigo de Cliente,Estado,Localidad,Edad,Sexo,Habla lengua indigena?,Temporalidad de Ingresos,Tiene cuenta bancaria?,Credito Activo?,Apoyo Programas,Remesas,Actividad Economica Principal,Tiene Cultivo,Tipo de cultivo,Parcelas Terreno,Animales,Numero vacas,Numero puercos borregos,Numero aves otros,Cuartos en la Casa,Material de Vivienda,Cuenta con Luz Electrica,Fuente de Iluminacion,Gasto Fuente de Iluminacion,Donde se consigue fuente de iluminacion,Aparatos que comprara con luz,Proveniencia agua para beber,Acceso transporte,Nombre de la cuenta
0031M00002gz29E,a0s1M00000FaKil,18-019-0441-016,Nayarit,El Fort’n,50,Masculino,NO,Temporal,NO,NO,PROSPERA,No,Agricultura,Entre 1 y 2 hect‡reas,"Mitad frutales, mitad granos",Acredita mas de 1 propiedad,Vacas,,,,3 o mas,Tabique/piedra y Techo de L‡mina,NO,Velas; Le–a / Ocote,200,,Television;Radio;Refrigerador;Ventilador;Licuadora,De un pozo o manantial (sin hervir),Animales,Del Nayar ILUCentro
0031M00002f1c4y,a0s1M00000EoaNj,18-009-9004-009,Nayarit,Pueblo Nuevo,42,Femenino,SI,Temporal,NO,NO,PROSPERA,No,Trabajo por temporada,Menos de 1 hect‡rea,Granos b‡sicos,Acredita 1 propiedad,No tiene,,,,1 cuarto,Tabique/piedra y Techo de L‡mina,NO,Le–a / Ocote; Otro,3,,Television;Radio;Refrigerador;Ventilador;Licuadora,De un pozo o manantial (sin hervir),No tiene,Del Nayar ILUCentro
0031M00002f1c4z,a0s1M00000EoaNk,18-009-1000-001,Nayarit,Carrizal de las Vigas,48,Masculino,SI,Temporal,NO,NO,PROSPERA,No,Trabajo por temporada,Entre 1 y 2 hect‡reas,Granos b‡sicos,Acredita 1 propiedad,No tiene,,,,1 cuarto,Tabique/piedra y Techo de L‡mina,NO,Le–a / Ocote,150,,Television;Radio;Refrigerador;Ventilador;Licuadora,De un pozo o manantial (sin hervir),No tiene,Del Nayar ILUCentro
0031M00002gz28V,a0s1M00000FaKiC,18-019-0441-009,Nayarit,El Fort’n,31,Femenino,NO,Temporal,NO,NO,PROSPERA,No,Trabajo por temporada,Menos de 1 hect‡rea,"Mitad frutales, mitad granos",Acredita 1 propiedad,Borregos / Puercos / Cabras,,,,3 o mas,Tabique/piedra y Techo de L‡mina,NO,Velas; Le–a / Ocote,150,,Television;Radio;Refrigerador;Ventilador;Licuadora,De un pozo o manantial (sin hervir),No tiene,Del Nayar ILUCentro
0031M00002gz2Ab,a0s1M00000FaKjA,18-014-0083-003,Jalisco,Los Guajes,30,Masculino,NO,Temporal,NO,NO,Ninguno,No,Trabajo por temporada,Menos de 1 hect‡rea,Granos b‡sicos,Acredita 1 propiedad,Aves u otros,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Velas; Le–a / Ocote,300,,Television;Radio;Refrigerador;Ventilador,De un pozo o manantial (sin hervir),Animales,Del Nayar ILUCentro
0031M00002gz28a,a0s1M00000FaKiH,18-019-0441-010,Nayarit,El Fort’n,23,Femenino,NO,Temporal,NO,NO,PROSPERA,No,Trabajo por temporada,Menos de 1 hect‡rea,"Mitad frutales, mitad granos",Acredita 1 propiedad,Borregos / Puercos / Cabras,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Velas; Le–a / Ocote,200,,Television;Radio;Refrigerador;Ventilador;Licuadora,De un pozo o manantial (sin hervir),Animales,Del Nayar ILUCentro
0031M00002hbHbK,a0s1M00000Fatb6,18-019-0623-011,Nayarit,La Ci_nega,31,Femenino,SI,Temporal,NO,NO,PROSPERA,No,Trabajo por temporada,Entre 1 y 2 hect‡reas,Granos b‡sicos,Acredita 1 propiedad,Aves u otros,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Velas; Le–a / Ocote,200,,Television;Radio;Refrigerador;Ventilador;Licuadora,De un pozo o manantial (sin hervir),Animales,Del Nayar ILUCentro
0031M00002gz28Q,a0s1M00000FaKi7,18-019-0441-008,Nayarit,El Fort’n,61,Femenino,NO,Temporal,NO,NO,PROSPERA,No,Trabajo por temporada,Menos de 1 hect‡rea,"Mitad frutales, mitad granos",Acredita 1 propiedad,Aves u otros,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Velas; Le–a / Ocote,100,,Television;Radio;Refrigerador;Ventilador;Licuadora,De un pozo o manantial (sin hervir),Animales,Del Nayar ILUCentro
0031M00002hbM8Q,a0s1M00000Faupe,18-019-0936-001,Nayarit,El Tigre de Abajo,29,Masculino,NO,Temporal,NO,NO,Ninguno,No,Trabajo por temporada,Entre 1 y 2 hect‡reas,Granos b‡sicos,Acredita 1 propiedad,Borregos / Puercos / Cabras,,,,3 o mas,Tabique/piedra y Techo de L‡mina,NO,Velas; Le–a / Ocote,500,,Television;Radio;Refrigerador;Ventilador;Licuadora,De un pozo o manantial (sin hervir),Animales,Del Nayar ILUCentro
0031M00002gz28G,a0s1M00000FaKhx,18-019-0441-006,Nayarit,El Fort’n,22,Femenino,NO,Temporal,NO,NO,PROSPERA,No,Trabajo por temporada,Entre 1 y 2 hect‡reas,"Mitad frutales, mitad granos",Acredita 1 propiedad,Borregos / Puercos / Cabras,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Velas; Le–a / Ocote,180,,Television;Radio;Refrigerador;Ventilador,De un pozo o manantial (sin hervir),No tiene,Del Nayar ILUCentro
0031M00002gz2BK,a0s1M00000FaKjZ,18-014-0254-001,Nayarit,El Polvor’n,34,Masculino,NO,Temporal,NO,NO,PROSPERA,No,Trabajo por temporada,Menos de 1 hect‡rea,Granos b‡sicos,Acredita 1 propiedad,Aves u otros,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Velas; Le–a / Ocote,150,,Television;Radio;Refrigerador;Ventilador;Licuadora,De un pozo o manantial (sin hervir),No tiene,Del Nayar ILUCentro
0031M00002gz2Ag,a0s1M00000FaKjF,18-014-0083-002,Jalisco,Los Guajes,38,Masculino,NO,Temporal,NO,NO,Ninguno,No,Trabajo por temporada,Menos de 1 hect‡rea,Granos b‡sicos,Acredita 1 propiedad,Aves u otros,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Velas; Le–a / Ocote,150,,Television;Radio;Refrigerador;Ventilador;Licuadora,De un pozo o manantial (sin hervir),Animales,Del Nayar ILUCentro
0031M00002hbHcN,a0s1M00000FatbL,18-019-0623-014,Nayarit,La Ci_nega,60,Femenino,SI,Temporal,NO,NO,PROSPERA,No,Trabajo por temporada,Menos de 1 hect‡rea,Granos b‡sicos,Acredita 1 propiedad,Aves u otros,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Velas; Le–a / Ocote,200,,Television;Radio;Refrigerador;Ventilador;Licuadora,De un pozo o manantial (sin hervir),Animales,Del Nayar ILUCentro
0031M00002hbHd1,a0s1M00000Fatbf,18-019-0623-018,Nayarit,La Ci_nega,22,Masculino,SI,Temporal,NO,NO,Ninguno,No,Trabajo por temporada,Menos de 1 hect‡rea,Granos b‡sicos,Acredita 1 propiedad,Aves u otros,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Le–a / Ocote,300,,Television;Radio;Refrigerador;Ventilador;Licuadora,De un pozo o manantial (sin hervir),Animales,Del Nayar ILUCentro
0031M00002hbHdB,a0s1M00000Fatbp,18-019-0623-020,Nayarit,La Ci_nega,36,Masculino,NO,Temporal,NO,NO,Ninguno,No,Trabajo por temporada,Menos de 1 hect‡rea,Granos b‡sicos,Acredita 1 propiedad,Aves u otros,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Le–a / Ocote,400,,Television;Radio;Refrigerador;Ventilador;Licuadora,De un pozo o manantial (sin hervir),Animales,Del Nayar ILUCentro
0031M00002gz29Y,a0s1M00000FaKiv,18-019-0115-003,Nayarit,La Manga Larga,44,Masculino,NO,Temporal,NO,NO,PROSPERA,No,Agricultura,Entre 1 y 2 hect‡reas,"Mitad frutales, mitad granos",Acredita 1 propiedad,Vacas; Borregos / Puercos / Cabras,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Velas; Diesel (Candil); Le–a / Ocote; Pila / Bater’a / Acumulador,200,,Television;Radio;Refrigerador;Ventilador;Licuadora,De un pozo o manantial (sin hervir),Animales,Del Nayar ILUCentro
0031M00002hbHd6,a0s1M00000Fatbk,18-019-0623-019,Nayarit,La Ci_nega,45,Femenino,SI,Temporal,NO,NO,PROSPERA,No,Trabajo por temporada,Menos de 1 hect‡rea,Granos b‡sicos,Acredita 1 propiedad,Aves u otros,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Velas; Le–a / Ocote,180,,Television;Radio;Refrigerador;Ventilador,De un pozo o manantial (sin hervir),Animales,Del Nayar ILUCentro
0031M00002gz281,a0s1M00000FaKhs,18-019-0441-005,Nayarit,El Fort’n,36,Femenino,NO,Temporal,NO,NO,PROSPERA,No,Agricultura,Menos de 1 hect‡rea,"Mitad frutales, mitad granos",Acredita 1 propiedad,Aves u otros,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Velas; Le–a / Ocote,250,,Television;Radio;Refrigerador;Ventilador;Licuadora,De un pozo o manantial (sin hervir),No tiene,Del Nayar ILUCentro
0031M00002gz299,a0s1M00000FaKig,18-019-0441-015,Nayarit,El Fort’n,54,Masculino,NO,Temporal,NO,NO,Ninguno,No,Agricultura,Entre 1 y 2 hect‡reas,"Mitad frutales, mitad granos",Acredita 1 propiedad,Borregos / Puercos / Cabras,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Velas; Le–a / Ocote,150,,Television;Radio;Refrigerador,De un pozo o manantial (sin hervir),Animales,Del Nayar ILUCentro
0031M00002gz2BF,a0s1M00000FaKjU,18-014-0178-001,Nayarit,Ixtapa,50,Masculino,NO,Temporal,NO,NO,Ninguno,No,Ganaderia,Entre 1 y 2 hect‡reas,Granos b‡sicos,Acredita 1 propiedad,Vacas,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Velas; Diesel (Candil); Le–a / Ocote; Pila / Bater’a / Acumulador,300,,Television;Radio;Refrigerador;Ventilador;Licuadora,De un pozo o manantial (sin hervir),Veh’culo propio,Del Nayar ILUCentro
0031M00002gz2AW,a0s1M00000FaKj5,18-014-0083-004,Jalisco,Los Guajes,50,Femenino,NO,Temporal,NO,NO,PROSPERA,No,Trabajo por temporada,Menos de 1 hect‡rea,Granos b‡sicos,Acredita 1 propiedad,Borregos / Puercos / Cabras,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Velas; Le–a / Ocote,200,,Television;Radio;Refrigerador;Ventilador;Licuadora,De un pozo o manantial (sin hervir),Animales,Del Nayar ILUCentro
0031M00002hbIlL,a0s1M00000FatfL,18-019-0070-003,Nayarit,La Fundici—n,36,Masculino,NO,Temporal,NO,NO,Ninguno,No,Agricultura,Menos de 1 hect‡rea,Granos b‡sicos,Acredita 1 propiedad,Borregos / Puercos / Cabras,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Le–a / Ocote,600,,Television;Radio;Refrigerador;Ventilador;Licuadora,De un pozo o manantial (sin hervir),Animales,Del Nayar ILUCentro
0031M00002gz2Al,a0s1M00000FaKjK,18-014-0083-001,Jalisco,Los Guajes,60,Masculino,NO,Temporal,NO,NO,PROSPERA,No,Trabajo por temporada,Menos de 1 hect‡rea,Granos b‡sicos,Acredita 1 propiedad,Aves u otros,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Velas; Le–a / Ocote,250,,Television;Radio;Refrigerador;Ventilador;Licuadora,De un pozo o manantial (sin hervir),Animales,Del Nayar ILUCentro
0031M00002hbHZs,a0s1M00000Fatac,18-019-0623-005,Nayarit,La Ci_nega,23,Masculino,SI,Temporal,NO,NO,Ninguno,No,Trabajo por temporada,Menos de 1 hect‡rea,Granos b‡sicos,Acredita 1 propiedad,Aves u otros,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Le–a / Ocote,200,,Television;Radio;Refrigerador;Ventilador;Licuadora,De un pozo o manantial (sin hervir),Animales,Del Nayar ILUCentro
0031M00002hbHaR,a0s1M00000Fatah,18-019-0623-006,Nayarit,La Ci_nega,39,Femenino,NO,Temporal,NO,NO,PROSPERA,No,Trabajo por temporada,Menos de 1 hect‡rea,Granos b‡sicos,Acredita 1 propiedad,Borregos / Puercos / Cabras,,,,1 cuarto,Tabique/piedra y Techo de L‡mina,NO,Le–a / Ocote,300,,Television;Radio;Refrigerador;Ventilador;Licuadora,De un pozo o manantial (sin hervir),Animales,Del Nayar ILUCentro
0031600002bufnB,a0s1600000EhT1g,18-009-0127-030,Nayarit,San Gregorio,24,Masculino,SI,Temporal,NO,,Ninguno,No,,,,,,,,,,,NO,Velas; Le–a / Ocote,160,,Television;Refrigerador;Ventilador;Licuadora,De un pozo o manantial (sin hervir),,Del Nayar ILUCentro
0031600002eUbOT,a0s1600000F6GTl,18-009-0127-004,Nayarit,San Gregorio,37,Masculino,SI,Temporal,NO,NO,PROSPERA,No,Trabajo por temporada,Entre 1 y 2 hect‡reas,Granos b‡sicos,Acredita 1 propiedad,Aves u otros,,,,1 cuarto,Madera y techo de l‡mina,NO,Velas; Le–a / Ocote,200,,Television;Radio;Refrigerador,De un pozo o manantial (sin hervir),No tiene,Del Nayar ILUCentro
0031M00002gzMHj,a0s1M00000FaoyT,18-009-0127-036,Nayarit,San Gregorio,56,Masculino,SI,Temporal,NO,NO,PROSPERA,No,Agricultura,Menos de 1 hect‡rea,Granos b‡sicos,Propiedad familiar,Aves u otros,,,,3 o mas,Tabique/piedra y Techo de L‡mina,NO,Velas,130,,Refrigerador,De un pozo o manantial (sin hervir),Publico,Del Nayar ILUCentro
0031600002eUbOi,a0s1600000F6GTq,18-009-0086-008,Nayarit,San Gregorio,30,Masculino,SI,Temporal,NO,NO,Ninguno,No,Agricultura,Entre 1 y 2 hect‡reas,Granos b‡sicos,Acredita 1 propiedad,Aves u otros,,,,2 cuartos,Madera y techo de l‡mina,NO,Velas; Le–a / Ocote,100,,Television;Radio;Refrigerador;Ventilador,De un pozo o manantial (sin hervir),No tiene,Del Nayar ILUCentro
0031M00002hbHYf,a0s1M00000FataN,18-019-0623-002,Nayarit,La Ci_nega,50,Femenino,NO,Temporal,NO,NO,Ninguno,No,Trabajo por temporada,Menos de 1 hect‡rea,Granos b‡sicos,Acredita 1 propiedad,Borregos / Puercos / Cabras,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Velas; Le–a / Ocote,200,,Television;Radio;Refrigerador;Ventilador;Licuadora,De un pozo o manantial (sin hervir),Animales,Del Nayar ILUCentro
0031M00002iJ3lr,a0s1M00000FiELi,18-005-0116-001,Nayarit,San Andr_s Milpillas,77,Femenino,NO,Temporal,NO,NO,PROSPERA,No,Trabajo por temporada,M‡s de 2 hect‡reas,Granos b‡sicos,Propiedad familiar,No tiene,,,,3 o mas,Madera y techo de l‡mina,NO,Le–a / Ocote,300,,Refrigerador,De un pozo o manantial (sin hervir),No tiene,Del Nayar ILUCentro
0031M00002hbHbP,a0s1M00000FatbB,18-019-0623-012,Nayarit,La Ci_nega,65,Femenino,NO,Temporal,NO,NO,PROSPERA,No,Trabajo por temporada,Entre 1 y 2 hect‡reas,Granos b‡sicos,Acredita 1 propiedad,Borregos / Puercos / Cabras,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Velas; Le–a / Ocote,300,,Television;Radio;Refrigerador;Licuadora,De un pozo o manantial (sin hervir),Animales,Del Nayar ILUCentro
0031M00002hbHag,a0s1M00000Fatam,18-019-0623-007,Nayarit,La Ci_nega,40,Masculino,SI,Temporal,NO,NO,Ninguno,No,Trabajo por temporada,Menos de 1 hect‡rea,Granos b‡sicos,Acredita 1 propiedad,Borregos / Puercos / Cabras,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Velas; Le–a / Ocote,300,,Television;Radio;Refrigerador;Ventilador;Licuadora,De un pozo o manantial (sin hervir),Animales,Del Nayar ILUCentro
0031M00002hbHcw,a0s1M00000Fatba,18-019-0623-017,Nayarit,La Ci_nega,62,Femenino,SI,Temporal,NO,NO,PROSPERA,No,Trabajo por temporada,Entre 1 y 2 hect‡reas,Granos b‡sicos,Acredita 1 propiedad,Aves u otros,,,,2 cuartos,Madera y techo de l‡mina,NO,Velas; Le–a / Ocote,150,,Television;Radio;Refrigerador;Ventilador;Licuadora,De un pozo o manantial (sin hervir),Animales,Del Nayar ILUCentro
0031M00002hbHYL,a0s1M00000FataD,18-019-0023-001,Nayarit,Ayotita,56,Masculino,NO,Temporal,NO,NO,Ninguno,No,Trabajo por temporada,Menos de 1 hect‡rea,Granos b‡sicos,Acredita 1 propiedad,Borregos / Puercos / Cabras,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Velas; Pila / Bater’a / Acumulador,300,,Television;Radio;Refrigerador;Ventilador;Licuadora,De un pozo o manantial (sin hervir),Animales,Del Nayar ILUCentro
0031M00002hbHcX,a0s1M00000FatbQ,18-019-0623-015,Nayarit,La Ci_nega,49,Masculino,SI,Temporal,NO,NO,Ninguno,No,Trabajo por temporada,Entre 1 y 2 hect‡reas,Granos b‡sicos,Acredita 1 propiedad,Borregos / Puercos / Cabras,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Velas; Le–a / Ocote,200,,Television;Radio;Refrigerador;Ventilador;Licuadora,De un pozo o manantial (sin hervir),Animales,Del Nayar ILUCentro
0031M00002hbM8V,a0s1M00000Faupj,18-019-0936-002,Nayarit,El Tigre de Abajo,58,Masculino,NO,Temporal,NO,NO,Ninguno,No,Ganaderia,Entre 1 y 2 hect‡reas,Granos b‡sicos,Acredita mas de 1 propiedad,Borregos / Puercos / Cabras,,,,3 o mas,Tabique/piedra y Techo de L‡mina,NO,Velas; Le–a / Ocote,400,,Television;Radio;Refrigerador;Ventilador;Licuadora,De un pozo o manantial (sin hervir),Animales,Del Nayar ILUCentro
0031M00002hbHcm,a0s1M00000FatbV,18-019-0623-016,Nayarit,La Ci_nega,27,Masculino,SI,Temporal,NO,NO,Ninguno,No,Trabajo por temporada,Menos de 1 hect‡rea,Granos b‡sicos,Acredita 1 propiedad,Borregos / Puercos / Cabras,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Velas; Le–a / Ocote,400,,Television;Radio;Refrigerador;Ventilador;Licuadora,De un pozo o manantial (sin hervir),Animales,Del Nayar ILUCentro
0031M00002hbHYV,a0s1M00000FataI,18-019-0623-001,Nayarit,La Ci_nega,24,Femenino,NO,Temporal,NO,NO,Ninguno,No,Trabajo por temporada,Entre 1 y 2 hect‡reas,Granos b‡sicos,Acredita 1 propiedad,Borregos / Puercos / Cabras,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Velas; Le–a / Ocote,300,,Television;Radio;Refrigerador;Ventilador;Licuadora,De un pozo o manantial (sin hervir),Animales,Del Nayar ILUCentro
0031M00002hbHbA,a0s1M00000Fataw,18-019-0623-009,Nayarit,La Ci_nega,24,Femenino,SI,Temporal,NO,NO,PROSPERA,No,Trabajo por temporada,Menos de 1 hect‡rea,Granos b‡sicos,Acredita 1 propiedad,Aves u otros,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Le–a / Ocote,100,,Television;Radio;Refrigerador;Ventilador;Licuadora,De un pozo o manantial (sin hervir),Animales,Del Nayar ILUCentro
0031M00002hbM8a,a0s1M00000Faupt,18-019-0936-003,Nayarit,El Tigre de Abajo,48,Femenino,NO,Temporal,NO,NO,Ninguno,No,Trabajo por temporada,Entre 1 y 2 hect‡reas,Granos b‡sicos,Acredita 1 propiedad,Borregos / Puercos / Cabras,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Velas; Le–a / Ocote,300,,Television;Radio;Refrigerador;Ventilador;Licuadora,De un pozo o manantial (sin hervir),Animales,Del Nayar ILUCentro
0031M00002hbISW,a0s1M00000Fatf1,18-019-0070-002,Nayarit,La Fundici—n,36,Masculino,NO,Temporal,NO,NO,Ninguno,No,Agricultura,Entre 1 y 2 hect‡reas,Granos b‡sicos,Acredita 1 propiedad,Borregos / Puercos / Cabras,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Le–a / Ocote; Pila / Bater’a / Acumulador,400,,Television;Radio;Refrigerador;Ventilador;Licuadora,De un pozo o manantial (sin hervir),Animales,Del Nayar ILUCentro
0031M00002hbHbU,a0s1M00000FatbG,18-019-0623-013,Nayarit,La Ci_nega,42,Femenino,NO,Temporal,NO,NO,PROSPERA,No,Trabajo por temporada,Entre 1 y 2 hect‡reas,Granos b‡sicos,Acredita mas de 1 propiedad,Borregos / Puercos / Cabras,,,,3 o mas,Tabique/piedra y Techo de L‡mina,NO,Velas; Le–a / Ocote,150,,Television;Radio;Refrigerador;Ventilador;Licuadora,De un pozo o manantial (sin hervir),Animales,Del Nayar ILUCentro
0031M00002hbHZ9,a0s1M00000FataX,18-019-0623-004,Nayarit,La Ci_nega,46,Masculino,NO,Temporal,NO,NO,Ninguno,No,Agricultura,Menos de 1 hect‡rea,Granos b‡sicos,Acredita 1 propiedad,Aves u otros,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Velas; Le–a / Ocote; Otro,160,,Television;Radio;Refrigerador;Ventilador,De un pozo o manantial (sin hervir),Animales,Del Nayar ILUCentro
0031M00002hbHav,a0s1M00000Fatar,18-019-0623-008,Nayarit,La Ci_nega,32,Femenino,SI,Temporal,NO,NO,Ninguno,No,Trabajo por temporada,Menos de 1 hect‡rea,Granos b‡sicos,Acredita 1 propiedad,Aves u otros,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Velas; Le–a / Ocote,350,,Television;Radio;Refrigerador;Ventilador;Licuadora,De un pozo o manantial (sin hervir),Animales,Del Nayar ILUCentro
0031M00002hbHbF,a0s1M00000Fatb1,18-019-0623-010,Nayarit,La Ci_nega,58,Femenino,NO,Temporal,NO,NO,PROSPERA,No,Trabajo por temporada,Menos de 1 hect‡rea,Granos b‡sicos,Acredita 1 propiedad,Aves u otros,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Le–a / Ocote,300,,Television;Radio;Refrigerador;Ventilador,De un pozo o manantial (sin hervir),Animales,Del Nayar ILUCentro
0031M00002hbISM,a0s1M00000Fatew,18-019-0070-001,Nayarit,La Fundici—n,70,Masculino,NO,Temporal,NO,NO,Otro Apoyo de Gobierno,No,Trabajo por temporada,Entre 1 y 2 hect‡reas,Granos b‡sicos,Acredita mas de 1 propiedad,Borregos / Puercos / Cabras,,,,2 cuartos,Madera y techo de l‡mina,NO,Velas; Le–a / Ocote,500,,Television;Radio;Refrigerador;Ventilador;Licuadora,De un pozo o manantial (sin hervir),Animales,Del Nayar ILUCentro
0031M00002hbHYk,a0s1M00000FataS,18-019-0623-003,Nayarit,La Ci_nega,44,Masculino,SI,Temporal,NO,NO,PROSPERA,No,Trabajo por temporada,Entre 1 y 2 hect‡reas,Granos b‡sicos,Acredita 1 propiedad,Borregos / Puercos / Cabras,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Le–a / Ocote,200,,Television;Radio;Refrigerador;Ventilador;Licuadora,De un pozo o manantial (sin hervir),Animales,Del Nayar ILUCentro
0031M00002hbIlQ,a0s1M00000FatfQ,18-019-0070-004,Nayarit,La Fundici—n,22,Femenino,NO,Temporal,NO,NO,PROSPERA,No,Trabajo por temporada,Menos de 1 hect‡rea,Granos b‡sicos,Acredita 1 propiedad,Aves u otros,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Le–a / Ocote,200,,Television;Radio;Refrigerador;Ventilador;Licuadora,De un pozo o manantial (sin hervir),Animales,Del Nayar ILUCentro
0031M00002hbM8L,a0s1M00000FaupN,18-019-0860-002,Nayarit,Platanar de los L—pez,22,Masculino,NO,Temporal,NO,NO,Ninguno,No,Trabajo por temporada,Menos de 1 hect‡rea,Granos b‡sicos,Acredita 1 propiedad,Aves u otros,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Velas; Le–a / Ocote,250,,Television;Radio;Refrigerador;Ventilador;Licuadora,De un pozo o manantial (sin hervir),Animales,Del Nayar ILUCentro
0031600002eY4Dq,a0s1600000F8eVv,18-009-0135-022,Nayarit,Santa Cruz de Guaybel,37,Femenino,SI,Temporal,NO,NO,PROSPERA,No,Trabajo por temporada,No tiene,Granos b‡sicos,No tiene propiedad,No tiene,,,,1 cuarto,Tabique y loza de cemento,NO,Velas,300,,Television;Radio;Refrigerador;Ventilador;Licuadora,De un pozo o manantial (sin hervir),Publico,Del Nayar ILUCentro
0031600002by6O6,a0s1600000EikpQ,18-009-0222-010,Nayarit,Los Huizaches,31,Masculino,SI,Temporal,NO,NO,Ninguno,No,,,,,,,,,,,NO,Le–a / Ocote,150,,Television;Ventilador,De un pozo o manantial (sin hervir),,Del Nayar ILUCentro
0031600002bufnQ,a0s1600000EhT1l,18-009-0127-029,Nayarit,San Gregorio,40,Masculino,SI,Temporal,NO,,Ninguno,No,,,,,,,,,,,NO,Le–a / Ocote,150,,Television;Ventilador;Licuadora,De un pozo o manantial (sin hervir),,Del Nayar ILUCentro
0031M00002hbM8G,a0s1M00000FaupI,18-019-0860-001,Nayarit,Platanar de los L—pez,52,Masculino,NO,Temporal,NO,NO,Ninguno,No,Trabajo por temporada,Menos de 1 hect‡rea,Granos b‡sicos,Acredita 1 propiedad,Aves u otros,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Le–a / Ocote,100,,Television;Radio;Refrigerador,De un pozo o manantial (sin hervir),Animales,Del Nayar ILUCentro
0031600002eXC7r,a0s1600000F7wpU,18-009-0413-003,Nayarit,La Cumbre del Duraznito,28,Masculino,SI,Temporal,NO,NO,Ninguno,No,Trabajo por temporada,Menos de 1 hect‡rea,"Mitad frutales, mitad granos",Acredita 1 propiedad,Aves u otros,,,,1 cuarto,Madera y techo de l‡mina,NO,Le–a / Ocote,150,,Television;Radio;Refrigerador;Ventilador,De un pozo o manantial (sin hervir),Publico,Del Nayar ILUCentro
0031600002eXC86,a0s1600000F7wpe,18-009-0413-005,Nayarit,La Cumbre del Duraznito,35,Masculino,SI,Temporal,NO,NO,Ninguno,No,Trabajo por temporada,Entre 1 y 2 hect‡reas,Granos b‡sicos,Acredita 1 propiedad,Aves u otros,,,,1 cuarto,Madera y techo de l‡mina,NO,Le–a / Ocote,200,,Television;Radio,De un pozo o manantial (sin hervir),No tiene,Del Nayar ILUCentro
0031M00002f1bAH,a0s1M00000EoaLs,18-009-9004-002,Nayarit,Pueblo Nuevo,34,Masculino,SI,Temporal,NO,NO,PROSPERA,No,Trabajo por temporada,Menos de 1 hect‡rea,Granos b‡sicos,Acredita 1 propiedad,No tiene,,,,1 cuarto,Tabique/piedra y Techo de L‡mina,NO,Le–a / Ocote,250,,Television;Radio;Refrigerador;Ventilador;Licuadora,De un pozo o manantial (sin hervir),No tiene,Del Nayar ILUCentro
